date,store_id,product_id,price,promotion,holiday,sales
2025-08-22,7,113,92.68,0,0,60
2025-08-23,7,128,88.99,1,0,65
2025-08-24,8,125,47.95,0,0,26
2025-08-25,1,134,86.43,0,0,17
2025-08-26,4,114,9.6,0,0,33
2025-08-27,6,102,19.11,0,0,46
2025-08-28,9,122,44.33,0,1,81
2025-08-29,2,128,50.92,1,0,77
2025-08-30,1,133,30.03,1,0,65
2025-08-31,10,132,38.87,1,0,53
2025-09-01,2,140,20.46,0,0,53
2025-09-02,7,140,51.47,1,0,68
2025-09-03,3,122,80.42,1,0,46
2025-09-04,10,106,67.83,1,0,68
2025-09-05,2,102,15.24,0,0,50
2025-09-06,7,131,51.32,1,0,42
2025-09-07,2,130,71.28,0,0,28
2025-09-08,3,117,55.34,1,0,51
2025-09-09,7,142,42.21,0,0,41
2025-09-10,4,106,64.08,0,0,27
2025-09-11,1,140,97.02,1,0,50
2025-09-12,5,100,14.02,0,1,100
2025-09-13,9,113,42.05,0,0,30
2025-09-14,8,131,43.63,1,0,66
2025-09-15,9,105,59.81,1,1,91
2025-09-16,10,138,19.46,0,0,64
2025-09-17,9,109,21.78,1,0,70
2025-09-18,7,106,32.11,0,0,55
2025-09-19,4,125,95.81,0,1,54
2025-09-20,5,133,74.74,0,0,35
2025-09-21,1,129,67.86,0,0,45
2025-09-22,1,135,82.61,0,1,47
2025-09-23,3,120,17.12,0,0,41
2025-09-24,8,116,86.64,1,0,55
2025-09-25,2,132,61.51,0,0,49
2025-09-26,4,109,36.86,1,0,49
2025-09-27,2,146,82.51,1,1,63
2025-09-28,5,141,81.24,0,0,24
2025-09-29,9,111,85.34,1,0,46
2025-09-30,1,115,15.97,1,0,68
2025-10-01,5,140,97.09,0,0,40
2025-10-02,9,131,96.16,0,0,37
2025-10-03,1,114,38.96,1,0,80
2025-10-04,9,126,11.26,1,0,61
2025-10-05,8,127,20.87,1,0,62
2025-10-06,4,116,99.32,0,1,30
2025-10-07,10,145,58.49,0,0,24
2025-10-08,5,149,38.88,0,0,18
2025-10-09,5,101,32.38,0,1,47
2025-10-10,6,135,29.41,0,0,57
2025-10-11,7,149,68.09,0,1,51
2025-10-12,8,106,44.84,0,0,49
2025-10-13,8,112,96.71,1,0,68
2025-10-14,2,114,69.97,0,0,37
2025-10-15,9,124,80.24,0,0,33
2025-10-16,7,122,32.81,1,0,53
2025-10-17,4,121,12.52,1,0,84
2025-10-18,4,125,51.34,0,0,55
2025-10-19,8,132,34.89,0,0,40
2025-10-20,4,110,24.2,1,0,70
2025-10-21,6,109,95.5,0,0,8
2025-10-22,5,124,47.18,1,0,75
2025-10-23,3,136,21.6,0,0,39
2025-10-24,10,147,23.87,0,0,74
2025-10-25,2,142,31.67,0,0,54
2025-10-26,9,137,99.94,0,0,12
2025-10-27,10,140,30.46,0,0,37
2025-10-28,9,144,36.24,0,0,44
2025-10-29,1,123,67.64,1,0,53
2025-10-30,10,139,32.93,0,0,44
2025-10-31,3,145,25.5,0,0,57
2025-11-01,8,132,20.07,1,0,63
2025-11-02,6,116,34.7,0,0,41
2025-11-03,5,123,15.06,1,0,91
2025-11-04,5,136,6.77,1,0,93
2025-11-05,6,101,81.44,0,0,51
2025-11-06,7,131,18.1,0,0,43
2025-11-07,1,123,78.72,1,0,57
2025-11-08,9,108,80.77,0,0,36
2025-11-09,3,103,56.1,0,0,35
2025-11-10,4,116,34.42,1,0,59
2025-11-11,10,116,18.78,1,1,80
2025-11-12,1,149,75.0,1,0,50
2025-11-13,10,147,62.13,0,0,36
2025-11-14,3,129,67.27,0,0,31
2025-11-15,2,139,5.82,0,0,37
2025-11-16,2,110,93.11,0,0,30
2025-11-17,1,120,11.3,0,0,49
2025-11-18,8,120,39.85,0,0,42
2025-11-19,3,117,43.26,0,0,46
2025-11-20,3,128,5.13,0,0,29
2025-11-21,6,123,52.22,0,0,53
2025-11-22,8,109,76.52,0,0,35
2025-11-23,9,144,83.21,1,0,68
2025-11-24,9,116,88.54,0,0,38
2025-11-25,4,117,51.33,1,0,51
2025-11-26,5,141,64.91,1,0,57
2025-11-27,2,147,12.55,0,0,40
2025-11-28,9,119,51.36,0,0,31
2025-11-29,8,136,19.71,0,0,30
2025-11-30,3,144,40.12,1,0,50
2025-12-01,9,117,36.28,0,0,49
2025-12-02,3,116,45.24,1,0,59
2025-12-03,9,108,59.31,1,0,51
2025-12-04,2,113,90.77,1,0,30
2025-12-05,10,148,42.48,0,0,45
2025-12-06,9,128,98.21,1,0,35
2025-12-07,8,130,77.11,1,0,40
2025-12-08,9,103,53.59,0,1,59
2025-12-09,5,117,66.18,0,0,39
2025-12-10,2,119,14.71,0,0,39
2025-12-11,8,146,85.23,0,0,32
2025-12-12,6,142,60.32,1,0,43
2025-12-13,8,143,98.68,0,0,30
2025-12-14,5,108,65.46,1,0,49
2025-12-15,10,112,84.24,1,0,66
2025-12-16,2,114,80.98,0,0,38
2025-12-17,6,126,37.82,0,0,46
2025-12-18,5,114,29.66,0,0,38
2025-12-19,5,127,45.9,1,0,64
2025-12-20,1,136,49.39,0,0,53
2025-12-21,2,118,27.81,0,0,57
2025-12-22,8,125,89.99,0,0,44
2025-12-23,3,125,56.54,1,0,44
2025-12-24,10,124,97.95,1,0,53
2025-12-25,3,125,81.95,0,0,34
2025-12-26,8,125,57.79,0,0,32
2025-12-27,8,145,94.97,1,0,41
2025-12-28,2,127,52.96,0,0,49
2025-12-29,8,148,89.28,0,0,47
2025-12-30,1,117,39.02,0,0,40
2025-12-31,6,131,40.97,0,0,44
2026-01-01,8,102,44.72,0,0,38
2026-01-02,3,101,56.93,0,0,34
2026-01-03,8,132,57.58,0,0,44
2026-01-04,1,141,52.16,0,1,46
2026-01-05,9,118,34.07,0,0,24
2026-01-06,9,116,93.08,0,0,30
2026-01-07,5,143,60.92,0,0,57
2026-01-08,10,132,43.74,0,0,38
2026-01-09,4,111,66.86,1,0,69
2026-01-10,6,148,77.96,0,0,43
2026-01-11,7,102,96.27,1,0,67
2026-01-12,5,142,52.46,0,0,52
2026-01-13,10,148,15.65,0,0,48
2026-01-14,9,125,46.87,0,0,32
2026-01-15,3,134,50.5,0,0,43
2026-01-16,7,107,90.21,1,0,62
2026-01-17,10,135,42.51,0,0,50
2026-01-18,10,106,95.57,0,0,0
2026-01-19,5,145,51.09,1,0,35
2026-01-20,7,145,97.51,0,0,40
2026-01-21,2,135,5.78,0,0,52
2026-01-22,4,115,90.39,0,0,16
2026-01-23,2,123,93.46,0,0,32
2026-01-24,7,100,96.3,0,0,44
2026-01-25,2,148,6.24,0,0,47
2026-01-26,1,124,21.31,0,0,61
2026-01-27,9,109,67.11,0,0,53
2026-01-28,1,115,7.42,1,0,76
2026-01-29,8,115,11.04,1,0,66
2026-01-30,2,107,26.0,1,0,52
2026-01-31,8,128,53.68,1,0,71
2026-02-01,3,138,56.86,1,0,79
2026-02-02,6,127,8.25,1,0,66
2026-02-03,3,105,21.18,0,0,53
2026-02-04,7,115,52.47,0,0,22
2026-02-05,10,119,61.42,0,0,36
2026-02-06,9,115,19.1,0,0,41
2026-02-07,2,106,42.89,1,0,58
2026-02-08,5,140,90.92,0,0,38
2026-02-09,6,113,99.9,0,0,28
2026-02-10,4,142,98.79,0,1,44
2026-02-11,4,125,88.76,0,0,10
2026-02-12,4,125,42.49,0,1,56
2026-02-13,2,113,70.22,0,0,29
2026-02-14,4,106,44.58,0,1,39
2026-02-15,1,132,66.61,0,0,40
2026-02-16,6,125,34.4,0,0,49
2026-02-17,1,144,62.59,0,0,29
2026-02-18,10,119,54.76,1,1,70
2026-02-19,6,102,7.33,0,0,51
2026-02-20,1,103,80.12,0,0,59
2026-02-21,6,125,6.13,1,0,74
2026-02-22,10,110,32.85,0,0,39
2026-02-23,8,101,5.56,0,0,60
2026-02-24,2,113,40.74,0,0,38
2026-02-25,2,143,11.0,1,0,76
2026-02-26,4,129,91.78,0,0,16
2026-02-27,3,148,44.49,0,0,44
2026-02-28,4,111,48.65,1,0,55
2026-03-01,7,125,38.24,0,0,36
2026-03-02,1,143,64.61,1,0,52
2026-03-03,6,132,79.52,0,0,38
2026-03-04,3,112,66.57,0,0,50
2026-03-05,10,113,76.08,1,0,76
2026-03-06,7,123,91.07,0,0,35
2026-03-07,10,133,87.04,1,0,58
2026-03-08,2,143,69.04,1,0,33
2026-03-09,2,125,25.39,0,0,49
2026-03-10,4,120,65.58,1,0,61
2026-03-11,1,127,53.08,0,0,26
2026-03-12,3,147,73.14,1,0,68
2026-03-13,9,135,84.13,0,0,20
2026-03-14,7,139,75.56,0,1,39
2026-03-15,7,101,85.42,0,1,52
2026-03-16,4,141,11.07,0,0,47
2026-03-17,2,108,8.0,0,0,58
2026-03-18,4,122,29.56,1,0,53
2026-03-19,6,114,90.56,1,0,29
2026-03-20,3,112,83.25,0,0,48
2026-03-21,1,122,69.86,0,0,42
2026-03-22,8,116,71.57,1,0,52
2026-03-23,5,147,74.03,0,0,48
2026-03-24,5,101,94.55,0,0,24
2026-03-25,4,119,84.06,0,0,38
2026-03-26,6,119,64.22,0,0,29
2026-03-27,3,145,68.24,0,0,22
2026-03-28,9,102,25.31,1,0,48
2026-03-29,5,111,67.45,0,0,41
2026-03-30,3,139,45.34,0,0,34
2026-03-31,1,101,19.53,1,1,90
2026-04-01,10,135,81.61,0,0,32
2026-04-02,6,113,53.47,0,0,32
2026-04-03,2,115,97.86,0,0,26
2026-04-04,3,118,31.76,0,0,37
2026-04-05,1,133,50.66,0,1,55
2026-04-06,9,143,47.56,0,0,48
2026-04-07,8,145,16.47,0,0,50
2026-04-08,2,105,45.48,0,0,39
2026-04-09,8,112,32.32,0,0,40
2026-04-10,9,135,20.23,1,0,69
2026-04-11,1,121,31.8,0,1,67
2026-04-12,5,117,27.16,0,0,33
2026-04-13,8,111,74.74,1,0,62
2026-04-14,2,129,7.92,0,0,62
2026-04-15,4,139,63.66,0,1,59
2026-04-16,7,106,77.26,0,0,21
2026-04-17,3,131,50.67,1,0,53
2026-04-18,5,147,93.5,0,0,35
2026-04-19,8,118,72.25,0,0,48
2026-04-20,10,105,76.05,0,0,40
2026-04-21,3,119,23.71,0,1,67
2026-04-22,4,126,78.84,1,0,69
2026-04-23,9,142,84.05,0,0,41
2026-04-24,7,136,39.32,0,0,44
2026-04-25,1,147,25.27,1,0,61
2026-04-26,4,106,41.58,0,0,36
2026-04-27,4,104,75.26,0,0,26
2026-04-28,9,110,44.68,0,1,60
2026-04-29,6,114,74.98,1,0,43
2026-04-30,9,102,15.79,1,0,68
2026-05-01,6,104,81.57,1,0,60
2026-05-02,6,122,29.05,0,0,48
2026-05-03,5,136,28.65,0,0,29
2026-05-04,5,108,61.09,0,1,60
2026-05-05,2,114,11.66,1,0,56
2026-05-06,8,102,7.5,0,0,37
2026-05-07,8,128,29.8,0,0,34
2026-05-08,1,105,56.12,1,0,55
2026-05-09,8,116,91.22,0,0,35
2026-05-10,5,125,85.41,0,0,26
2026-05-11,2,120,51.59,1,0,74
2026-05-12,2,107,8.52,0,1,61
2026-05-13,6,120,55.85,0,1,23
2026-05-14,9,110,71.96,0,0,41
2026-05-15,1,137,37.22,0,0,38
2026-05-16,6,107,15.55,0,0,39
2026-05-17,9,141,31.46,0,0,52
2026-05-18,8,123,78.3,0,0,40
2026-05-19,6,134,38.37,1,0,57
2026-05-20,3,113,82.14,0,0,27
2026-05-21,8,113,35.35,0,0,35
2026-05-22,9,109,20.54,0,0,64
2026-05-23,1,111,46.41,1,0,65
2026-05-24,9,137,47.97,0,0,40
2026-05-25,6,143,6.53,1,0,75
2026-05-26,6,145,16.12,1,0,46
2026-05-27,4,133,22.57,1,0,50
2026-05-28,1,140,15.79,1,0,56
2026-05-29,10,109,37.44,0,0,27
2026-05-30,8,116,96.64,1,0,35
2026-05-31,2,116,53.38,1,0,48
2026-06-01,1,102,64.62,1,0,45
2026-06-02,2,130,38.86,0,0,29
2026-06-03,1,100,35.73,0,0,49
2026-06-04,1,111,7.2,0,0,51
2026-06-05,9,138,52.53,0,0,35
2026-06-06,1,103,50.94,1,0,74
2026-06-07,4,141,19.99,1,0,66
2026-06-08,10,112,77.61,0,0,35
2026-06-09,6,133,51.8,1,0,68
2026-06-10,7,141,37.2,0,0,60
2026-06-11,2,120,18.96,0,0,59
2026-06-12,6,121,57.46,0,0,41
2026-06-13,7,103,76.52,0,0,33
2026-06-14,10,117,31.79,1,0,46
2026-06-15,10,104,25.79,0,0,44
2026-06-16,2,118,54.58,0,0,42
2026-06-17,2,101,19.76,0,0,44
2026-06-18,10,111,68.33,0,0,45
2026-06-19,7,116,62.51,1,0,56
2026-06-20,1,109,13.27,0,0,60
2026-06-21,8,133,8.47,0,0,47
2026-06-22,3,105,63.93,1,0,59
2026-06-23,6,107,32.96,0,0,34
2026-06-24,9,110,13.21,1,0,59
2026-06-25,6,111,77.15,0,0,33
2026-06-26,9,108,34.83,0,0,29
2026-06-27,7,101,48.66,1,1,47
2026-06-28,9,107,27.5,1,0,72
2026-06-29,2,110,64.6,0,1,53
2026-06-30,8,135,33.64,0,0,45
2026-07-01,8,109,96.96,1,0,44
2026-07-02,2,120,71.78,0,0,24
2026-07-03,4,119,17.99,0,0,54
2026-07-04,7,147,44.59,0,0,25
2026-07-05,4,107,41.62,0,0,17
2026-07-06,4,135,55.75,0,0,34
2026-07-07,6,128,84.98,1,0,62
2026-07-08,10,141,60.43,0,0,25
2026-07-09,6,111,10.85,1,0,59
2026-07-10,10,113,67.26,0,0,48
2026-07-11,3,147,5.79,0,0,44
2026-07-12,9,149,79.1,0,0,41
2026-07-13,10,120,68.33,0,0,47
2026-07-14,2,121,34.33,0,0,28
2026-07-15,6,120,32.78,0,0,48
2026-07-16,7,143,80.84,1,0,58
2026-07-17,9,149,79.42,0,0,49
2026-07-18,3,129,38.47,0,0,40
2026-07-19,10,138,33.4,1,0,61
2026-07-20,3,119,58.18,1,0,73
2026-07-21,7,123,5.79,0,0,53
2026-07-22,4,122,12.85,0,0,62
2026-07-23,8,106,16.99,1,0,66
2026-07-24,7,108,22.61,1,0,56
2026-07-25,5,100,53.64,0,0,38
2026-07-26,7,125,99.26,0,1,34
2026-07-27,3,137,67.0,1,0,77
2026-07-28,2,137,10.82,1,0,68
2026-07-29,6,143,54.93,1,0,47
2026-07-30,2,121,52.18,0,0,50
2026-07-31,3,143,18.7,0,0,54
2026-08-01,6,109,92.43,0,0,50
2026-08-02,5,105,46.87,0,0,51
2026-08-03,8,116,99.48,0,0,24
2026-08-04,9,149,44.91,0,0,35
2026-08-05,3,137,62.76,0,0,45
2026-08-06,10,123,14.95,0,1,56
2026-08-07,3,109,48.15,1,0,39
2026-08-08,3,107,27.68,1,0,70
2026-08-09,6,120,84.38,1,0,44
2026-08-10,1,105,79.47,1,1,68
2026-08-11,7,120,83.3,0,0,44
2026-08-12,1,138,73.74,0,0,29
2026-08-13,5,123,84.1,0,0,54
2026-08-14,10,132,24.08,0,0,57
2026-08-15,8,117,47.94,1,0,57
2026-08-16,4,127,70.73,0,0,42
2026-08-17,5,131,65.55,0,0,45
2026-08-18,4,111,73.05,0,0,30
2026-08-19,4,147,26.3,0,0,42
2026-08-20,8,141,14.35,0,0,36
2026-08-21,2,126,92.1,0,0,35
2026-08-22,1,109,58.22,0,0,33
2026-08-23,3,145,19.61,0,0,57
2026-08-24,9,141,80.38,1,0,46
2026-08-25,4,131,91.92,0,0,36
2026-08-26,10,141,21.11,0,0,60
2026-08-27,5,125,82.65,0,0,37
2026-08-28,2,124,93.66,0,0,52
2026-08-29,4,110,94.14,0,1,34
2026-08-30,2,122,91.84,0,0,33
2026-08-31,2,133,56.91,1,0,53
2026-09-01,4,139,38.84,1,0,62
2026-09-02,6,122,5.69,0,0,46
2026-09-03,7,128,10.79,0,0,62
2026-09-04,10,130,45.74,0,0,41
2026-09-05,3,106,42.94,0,0,23
2026-09-06,3,139,22.55,0,0,42
2026-09-07,10,132,42.57,0,0,30
2026-09-08,6,120,21.59,0,0,48
2026-09-09,3,101,85.64,1,0,53
2026-09-10,2,117,33.33,1,0,63
2026-09-11,8,146,61.86,1,0,61
2026-09-12,5,132,52.77,0,0,44
2026-09-13,1,136,9.93,0,0,46
2026-09-14,3,133,94.51,0,0,11
2026-09-15,10,119,55.09,0,0,41
2026-09-16,8,134,35.88,0,0,72
2026-09-17,4,149,20.02,0,0,36
2026-09-18,7,117,37.16,0,0,25
2026-09-19,10,145,6.95,1,0,74
2026-09-20,2,123,39.54,1,0,76
2026-09-21,7,107,55.49,0,0,40
2026-09-22,5,129,87.83,0,1,45
2026-09-23,5,143,70.3,0,0,40
2026-09-24,6,109,15.6,0,0,49
2026-09-25,9,122,19.04,0,0,58
2026-09-26,6,148,45.67,1,0,71
2026-09-27,8,110,23.59,0,0,51
2026-09-28,7,101,7.65,0,0,42
2026-09-29,9,125,81.48,0,0,39
2026-09-30,4,135,6.85,0,0,43
2026-10-01,2,132,83.92,0,0,50
2026-10-02,7,146,18.69,1,0,58
2026-10-03,6,112,97.59,0,0,38
2026-10-04,1,139,62.37,0,0,21
2026-10-05,9,124,74.82,1,0,55
2026-10-06,9,103,15.5,0,0,43
2026-10-07,2,141,86.9,0,1,49
2026-10-08,3,118,84.72,0,0,29
2026-10-09,5,117,67.03,1,0,66
2026-10-10,5,136,52.72,0,0,34
2026-10-11,1,129,73.54,0,0,24
2026-10-12,8,118,5.56,1,0,71
2026-10-13,8,122,61.28,1,0,65
2026-10-14,4,115,85.5,0,0,22
2026-10-15,7,100,38.91,1,0,56
2026-10-16,10,111,15.29,0,0,38
2026-10-17,3,123,44.98,0,0,47
2026-10-18,6,133,74.07,0,0,51
2026-10-19,10,107,15.19,0,0,45
2026-10-20,10,117,24.57,0,0,43
2026-10-21,9,147,19.02,1,0,76
2026-10-22,1,104,80.71,0,0,43
2026-10-23,5,125,10.97,0,0,63
2026-10-24,4,129,70.23,0,0,36
2026-10-25,8,112,39.81,1,1,74
2026-10-26,1,118,76.8,1,1,72
2026-10-27,9,128,96.62,0,0,12
2026-10-28,6,102,15.88,1,0,75
2026-10-29,4,125,34.87,0,0,45
2026-10-30,9,139,81.96,0,0,32
2026-10-31,5,111,30.29,1,1,74
2026-11-01,5,101,25.44,0,0,49
2026-11-02,5,110,83.41,1,0,38
2026-11-03,1,143,98.77,0,0,38
2026-11-04,1,127,57.9,0,0,41
2026-11-05,8,117,31.41,1,0,52
2026-11-06,8,112,42.86,1,0,83
2026-11-07,6,136,21.16,0,0,41
2026-11-08,4,121,77.38,0,0,51
2026-11-09,2,111,78.48,1,0,51
2026-11-10,2,101,88.14,0,0,23
2026-11-11,9,136,7.53,1,0,69
2026-11-12,5,106,58.39,1,0,74
2026-11-13,4,125,25.35,0,0,66
2026-11-14,10,125,37.38,0,0,36
2026-11-15,1,123,79.57,0,0,44
2026-11-16,7,111,23.24,0,0,45
2026-11-17,3,115,65.64,1,0,77
2026-11-18,6,122,67.18,1,0,73
2026-11-19,5,139,95.64,0,0,27
2026-11-20,5,108,78.64,0,0,28
2026-11-21,5,131,81.35,0,0,39
2026-11-22,1,114,55.5,0,0,43
2026-11-23,1,136,22.74,0,1,39
2026-11-24,3,112,45.43,0,0,44
2026-11-25,10,104,57.2,0,1,46
2026-11-26,4,110,69.45,1,0,55
2026-11-27,5,109,62.73,0,0,55
2026-11-28,2,112,42.43,1,0,70
2026-11-29,8,140,30.2,1,0,64
2026-11-30,2,145,20.98,0,0,34
2026-12-01,9,149,70.92,0,0,26
2026-12-02,2,114,66.31,0,1,56
2026-12-03,9,141,70.3,0,0,51
2026-12-04,7,106,40.39,1,0,57
2026-12-05,8,139,29.93,0,0,49
2026-12-06,2,127,77.17,0,0,38
2026-12-07,7,131,78.5,0,0,49
2026-12-08,6,134,48.28,1,0,64
2026-12-09,4,114,63.13,0,0,47
2026-12-10,7,147,40.48,0,0,52
2026-12-11,4,135,71.68,0,0,33
2026-12-12,2,120,84.39,1,0,60
2026-12-13,10,105,70.38,0,1,35
2026-12-14,7,100,53.7,0,0,37
2026-12-15,8,103,48.57,0,0,35
2026-12-16,2,110,66.02,0,0,32
2026-12-17,5,143,69.58,0,0,39
2026-12-18,1,125,58.08,0,1,64
2026-12-19,7,136,64.37,0,0,48
2026-12-20,8,122,14.18,0,0,52
2026-12-21,6,128,95.42,0,0,14
2026-12-22,5,120,80.12,0,0,26
2026-12-23,6,147,40.52,0,0,49
2026-12-24,2,144,58.47,0,0,51
2026-12-25,1,144,9.5,1,0,73
2026-12-26,7,148,8.92,0,0,51
2026-12-27,7,126,28.83,0,0,40
2026-12-28,10,138,70.52,0,0,20
2026-12-29,10,139,85.95,0,0,34
2026-12-30,2,112,58.12,0,0,36
2026-12-31,2,122,55.55,0,0,24
2027-01-01,1,115,43.22,1,0,61
2027-01-02,10,129,20.35,1,0,84
2027-01-03,8,103,16.24,1,0,83
2027-01-04,8,139,77.26,1,0,70
2027-01-05,1,115,93.11,1,0,70
2027-01-06,8,130,48.54,1,0,29
2027-01-07,9,141,67.65,0,0,58
2027-01-08,4,124,91.87,0,0,25
2027-01-09,1,143,13.56,0,1,53
2027-01-10,1,111,78.2,0,0,27
2027-01-11,3,125,63.6,0,0,37
2027-01-12,5,136,61.87,1,0,81
2027-01-13,5,147,32.79,0,0,49
2027-01-14,9,132,69.97,0,0,32
2027-01-15,10,127,80.51,0,0,26
2027-01-16,2,108,15.72,0,1,79
2027-01-17,2,111,55.68,0,0,38
2027-01-18,6,104,14.62,0,0,43
2027-01-19,9,127,87.89,0,1,27
2027-01-20,1,134,53.23,0,0,21
2027-01-21,9,104,81.76,0,0,30
2027-01-22,9,133,39.97,0,0,41
2027-01-23,9,145,16.88,0,0,56
2027-01-24,5,133,8.94,0,0,54
2027-01-25,9,112,31.74,0,1,67
2027-01-26,4,138,28.2,0,0,48
2027-01-27,2,141,58.23,0,0,24
2027-01-28,6,144,7.07,0,0,53
2027-01-29,4,147,54.45,0,0,39
2027-01-30,6,113,42.22,0,0,40
2027-01-31,3,110,59.83,1,0,59
2027-02-01,6,141,71.73,0,0,41
2027-02-02,2,137,65.24,0,0,22
2027-02-03,2,103,98.54,0,1,26
2027-02-04,9,132,18.14,0,0,73
2027-02-05,7,106,45.83,0,1,51
2027-02-06,3,140,45.36,1,0,46
2027-02-07,1,107,44.62,1,0,57
2027-02-08,8,136,68.06,0,0,41
2027-02-09,6,109,51.53,1,1,82
2027-02-10,7,142,54.16,0,1,36
2027-02-11,9,114,46.07,0,1,59
2027-02-12,5,137,99.21,0,1,31
2027-02-13,1,114,93.12,0,0,26
2027-02-14,10,104,34.23,0,0,42
2027-02-15,7,128,15.6,0,0,40
2027-02-16,5,118,84.78,0,0,23
2027-02-17,3,109,99.73,0,1,23
2027-02-18,9,111,32.8,0,0,42
2027-02-19,1,103,38.99,0,0,38
2027-02-20,1,130,94.46,0,0,12
2027-02-21,1,117,72.56,0,0,33
2027-02-22,3,115,33.09,0,0,41
2027-02-23,6,139,60.2,1,0,43
2027-02-24,10,135,94.7,0,0,23
2027-02-25,3,124,82.12,1,0,42
2027-02-26,8,122,75.47,0,0,39
2027-02-27,10,111,75.01,0,0,52
2027-02-28,2,133,21.91,1,1,82
2027-03-01,9,135,83.34,0,0,52
2027-03-02,3,136,31.23,0,0,41
2027-03-03,5,102,93.38,0,0,26
2027-03-04,10,108,39.64,0,0,44
2027-03-05,8,117,86.48,0,0,61
2027-03-06,2,142,30.29,0,0,40
2027-03-07,6,134,53.88,1,0,69
2027-03-08,5,133,15.15,0,0,49
2027-03-09,10,140,67.71,0,1,58
2027-03-10,9,113,84.43,1,0,72
2027-03-11,5,103,73.25,0,0,37
2027-03-12,2,128,54.71,0,1,34
2027-03-13,5,140,9.29,0,0,38
2027-03-14,4,144,93.68,0,0,32
2027-03-15,7,149,72.02,0,0,35
2027-03-16,6,114,75.86,0,0,39
2027-03-17,2,127,80.49,0,1,33
2027-03-18,5,141,76.04,1,0,39
2027-03-19,7,115,46.91,1,0,80
2027-03-20,7,111,74.69,0,1,54
2027-03-21,5,104,64.38,1,0,55
2027-03-22,9,133,86.13,0,0,37
2027-03-23,4,141,81.23,0,0,21
2027-03-24,3,100,8.93,0,0,46
2027-03-25,4,138,40.99,0,0,45
2027-03-26,5,131,8.3,1,0,70
2027-03-27,6,125,14.7,0,0,39
2027-03-28,3,116,62.13,0,0,48
2027-03-29,2,147,88.01,0,0,30
2027-03-30,4,126,16.38,0,0,54
2027-03-31,5,123,47.85,0,0,32
2027-04-01,4,134,91.53,1,0,53
2027-04-02,3,145,82.36,1,1,57
2027-04-03,8,141,54.37,0,0,45
2027-04-04,10,138,78.3,0,0,48
2027-04-05,4,125,54.66,0,0,52
2027-04-06,2,148,20.02,1,0,67
2027-04-07,2,137,16.85,0,1,74
2027-04-08,1,122,22.89,0,0,39
2027-04-09,4,121,38.34,1,0,58
2027-04-10,10,103,93.4,0,1,27
2027-04-11,9,148,80.97,0,0,24
2027-04-12,7,108,46.12,0,0,58
2027-04-13,10,103,51.84,0,0,43
2027-04-14,7,106,30.23,0,1,69
2027-04-15,7,122,71.91,0,0,30
2027-04-16,8,101,81.26,0,0,45
2027-04-17,1,148,27.7,0,0,45
2027-04-18,10,123,8.97,1,0,76
2027-04-19,10,139,64.27,0,0,39
2027-04-20,8,130,58.44,1,0,66
2027-04-21,4,146,43.2,0,0,41
2027-04-22,4,130,66.17,0,0,18
2027-04-23,4,146,57.31,0,0,37
2027-04-24,6,139,28.81,0,0,45
2027-04-25,7,147,42.78,0,0,58
2027-04-26,6,142,45.67,0,0,21
2027-04-27,1,133,88.62,0,0,42
2027-04-28,8,123,96.29,0,0,50
2027-04-29,10,148,89.84,1,0,69
2027-04-30,7,125,73.32,0,0,43
2027-05-01,6,115,60.57,0,0,32
2027-05-02,6,146,70.48,0,0,57
2027-05-03,5,112,94.22,0,0,50
2027-05-04,6,114,28.75,1,0,76
2027-05-05,9,126,55.84,0,0,40
2027-05-06,10,103,70.51,0,1,46
2027-05-07,9,115,69.53,0,0,45
2027-05-08,10,129,28.97,1,1,88
2027-05-09,8,143,60.74,0,0,44
2027-05-10,10,129,80.61,0,0,34
2027-05-11,9,135,50.13,0,0,65
2027-05-12,10,102,80.36,0,0,24
2027-05-13,8,121,39.19,0,0,45
2027-05-14,8,148,94.18,1,0,63
2027-05-15,1,121,55.72,1,1,84
2027-05-16,10,149,61.62,0,0,40
2027-05-17,5,149,7.98,0,0,79
2027-05-18,4,148,21.18,0,0,55
2027-05-19,2,111,65.13,0,1,37
2027-05-20,8,120,44.89,0,0,34
2027-05-21,3,103,53.28,0,1,43
2027-05-22,4,130,10.98,1,0,58
2027-05-23,7,143,84.24,0,0,41
2027-05-24,10,130,79.53,1,0,62
2027-05-25,9,122,22.61,0,0,50
2027-05-26,2,119,65.26,0,0,16
2027-05-27,3,114,82.74,0,0,27
2027-05-28,4,122,65.88,1,0,63
2027-05-29,10,127,34.49,0,0,59
2027-05-30,1,115,67.33,1,0,47
2027-05-31,7,136,24.99,1,0,58
2027-06-01,2,120,35.23,0,0,40
2027-06-02,5,114,27.81,0,0,61
2027-06-03,1,116,57.91,1,0,63
2027-06-04,3,149,15.28,0,0,23
2027-06-05,2,136,93.66,0,0,48
2027-06-06,1,112,36.68,0,0,47
2027-06-07,7,118,25.8,1,0,51
2027-06-08,5,129,52.17,0,0,35
2027-06-09,1,144,31.31,1,0,58
2027-06-10,6,117,55.82,0,0,36
2027-06-11,5,113,38.11,0,0,56
2027-06-12,3,135,17.55,0,1,41
2027-06-13,7,135,30.26,0,0,40
2027-06-14,10,119,46.65,1,0,64
2027-06-15,9,118,7.88,1,0,74
2027-06-16,9,144,78.21,1,0,45
2027-06-17,9,143,64.07,1,0,73
